,0,1
4639,"('Aloo Paratha', 'Green Tea')",0
4640,"('Aloo Paratha', 'egg masala')",0
4641,"('Aloo Paratha', 'Palak Paneer')",1
4642,"('Aloo Paratha', 'Masala Cheese Half')",0
4643,"('Aloo Paratha', 'Egg Boiled Fry')",0
4644,"('Aloo Paratha', 'muttor paneer')",0
4645,"('Aloo Paratha', 'Veg Monchow')",0
4646,"('Aloo Paratha', 'Veg Soup')",0
4647,"('Aloo Paratha', 'Singapuri Noodles')",0
4648,"('Aloo Paratha', 'Veg Jalfrezi')",0
4649,"('Aloo Paratha', 'Veg Lemon Coriander')",0
4650,"('Aloo Paratha', 'Shimla cheese Paneer Half')",0
4651,"('Aloo Paratha', 'Bati')",2
4652,"('Aloo Paratha', 'Masala Mayo Cheese Half')",0
4653,"('Aloo Paratha', 'Mushroom Burger')",0
4654,"('Aloo Paratha', 'Paneer Bhurji')",0
4655,"('Aloo Paratha', 'Peanut chaat')",0
4656,"('Aloo Paratha', 'Mutton Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
4657,"('Aloo Paratha', 'Keema Kaleji')",0
4658,"('Aloo Paratha', 'Chicken Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
4659,"('Aloo Paratha', 'Egg Curry [2 Egg] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
4660,"('Aloo Paratha', 'Dal Tadka with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
4661,"('Aloo Paratha', 'Panner Butter Masala with 3 Whole Wheat Tandoori Roti [Serves 1')",0
4662,"('Aloo Paratha', 'Chicken Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
4663,"('Aloo Paratha', 'Chicken Rara [8 Piece]')",0
4664,"('Aloo Paratha', 'Veg Chilly Garlic Noodles')",0
4665,"('Aloo Paratha', 'Sev Tamatar with 3 Whole Wheat Tandoori Roti [Serves 1]')",1
4666,"('Aloo Paratha', 'Mutton Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
4667,"('Aloo Paratha', 'Paneer Lababdaar')",0
4668,"('Gobhi Paratha', 'Paneer Paratha')",5
4669,"('Gobhi Paratha', 'Plain Rice Full')",0
4670,"('Gobhi Paratha', 'Jeera Rice Full')",0
4671,"('Gobhi Paratha', 'Tadka Khichdi')",1
4672,"('Gobhi Paratha', 'Egg Biryani')",2
4673,"('Gobhi Paratha', 'Paneer Roll')",0
4674,"('Gobhi Paratha', 'Chicken Roll')",0
4675,"('Gobhi Paratha', 'Veg Manchurian')",1
4676,"('Gobhi Paratha', 'Chicken Manchurian')",0
4677,"('Gobhi Paratha', 'Fried Rice')",2
4678,"('Gobhi Paratha', 'Egg Fried Rice')",1
4679,"('Gobhi Paratha', 'Chicken Fried Rice')",0
4680,"('Gobhi Paratha', 'Green Salad')",0
4681,"('Gobhi Paratha', 'Kachumber Salad')",0
4682,"('Gobhi Paratha', 'Roasted Papad')",0
4683,"('Gobhi Paratha', 'Fry Papad')",0
4684,"('Gobhi Paratha', 'Masala Papad')",1
4685,"('Gobhi Paratha', 'Hyderabadi Mutton Dum Biryani')",0
4686,"('Gobhi Paratha', 'Mutton Bhuna')",1
4687,"('Gobhi Paratha', 'Tandoori Roti')",4
4688,"('Gobhi Paratha', 'Bhel')",0
4689,"('Gobhi Paratha', 'Cheese Chutney Half')",0
4690,"('Gobhi Paratha', 'Cold Drink')",1
4691,"('Gobhi Paratha', 'Cold Drink s')",0
4692,"('Gobhi Paratha', 'Hot Coffee')",0
4693,"('Gobhi Paratha', 'Masala Cheese Maggi')",0
4694,"('Gobhi Paratha', 'Tomato Soup')",0
4695,"('Gobhi Paratha', 'water bottle')",1
4696,"('Gobhi Paratha', 'Chicken Nilgir')",0
4697,"('Gobhi Paratha', 'Lachchha Paratha')",4
4698,"('Gobhi Paratha', 'Hyderabadi Chicken Fry Piece Biryani')",2
4699,"('Gobhi Paratha', 'Chicken Chettinad')",0
4700,"('Gobhi Paratha', 'Chicken Home Style')",0
4701,"('Gobhi Paratha', 'Chicken Tikka')",2
4702,"('Gobhi Paratha', 'Fish Curry')",1
4703,"('Gobhi Paratha', 'Plain Rice')",0
4704,"('Gobhi Paratha', 'Chicken Handi')",1
4705,"('Gobhi Paratha', 'Chicken Curry')",2
4706,"('Gobhi Paratha', 'Tandoori Roti Butter')",1
4707,"('Gobhi Paratha', 'Butter nan')",2
4708,"('Gobhi Paratha', 'Mutton Curry')",0
4709,"('Gobhi Paratha', 'Veg Noodles')",0
4710,"('Gobhi Paratha', 'Dhaniya Chicken')",0
4711,"('Gobhi Paratha', 'Tandoori Chicken')",1
4712,"('Gobhi Paratha', 'Chicken Palak')",0
4713,"('Gobhi Paratha', 'Chicken Garlic Tikka')",0
4714,"('Gobhi Paratha', 'Butter maggi')",0
4715,"('Gobhi Paratha', 'Tandoori Chicken Afgani')",0
4716,"('Gobhi Paratha', 'Kadhai Paneer')",0
4717,"('Gobhi Paratha', 'Butter Chicken')",2
4718,"('Gobhi Paratha', 'Chicken Amritsari Tikka')",0
4719,"('Gobhi Paratha', 'Chicken masala')",0
4720,"('Gobhi Paratha', 'Omlette')",0
4721,"('Gobhi Paratha', 'Kadhai Chicken')",3
4722,"('Gobhi Paratha', 'Tawa Roti')",2
4723,"('Gobhi Paratha', 'Chicken Tikka Masala')",2
4724,"('Gobhi Paratha', 'Jeera Rice')",1
4725,"('Gobhi Paratha', 'muttor Mushroom')",0
4726,"('Gobhi Paratha', 'Fish Fry')",1
4727,"('Gobhi Paratha', 'Garlic Nan')",2
4728,"('Gobhi Paratha', 'Keema Masala')",0
4729,"('Gobhi Paratha', 'Mutton Bati')",0
4730,"('Gobhi Paratha', 'Dal tadhka')",2
4731,"('Gobhi Paratha', 'Veg Biryani')",2
4732,"('Gobhi Paratha', 'Chicken Malai Tikka')",0
4733,"('Gobhi Paratha', 'Egg Curry')",1
4734,"('Gobhi Paratha', 'Chicken Afghani Tikka')",0
4735,"('Gobhi Paratha', 'Butter Tawa Roti')",1
4736,"('Gobhi Paratha', 'Mutton Home Style')",2
4737,"('Gobhi Paratha', 'Masala Cheese')",0
4738,"('Gobhi Paratha', 'Veg Hot n Sour')",0
4739,"('Gobhi Paratha', 'rajma rice')",2
4740,"('Gobhi Paratha', 'Masala Maggi')",1
4741,"('Gobhi Paratha', 'chole rice')",1
4742,"('Gobhi Paratha', 'Chicken Seekh Kebab')",0
4743,"('Gobhi Paratha', 'Plain nan')",0
4744,"('Gobhi Paratha', 'Mutton Rogan Josh')",1
4745,"('Gobhi Paratha', 'Tea')",0
4746,"('Gobhi Paratha', 'Onion salad')",1
4747,"('Gobhi Paratha', 'Fish Tikka')",0
4748,"('Gobhi Paratha', 'Kaju chicken')",0
4749,"('Gobhi Paratha', 'Veg pulav')",0
4750,"('Gobhi Paratha', 'Chicken Pahadi Tikka')",0
4751,"('Gobhi Paratha', 'Chilly Paneer')",0
4752,"('Gobhi Paratha', 'Cold Coffee')",0
4753,"('Gobhi Paratha', 'Mutton Seekh Kebab')",0
4754,"('Gobhi Paratha', 'Chicken Kolhapuri')",0
4755,"('Gobhi Paratha', 'Tandoori Garlic Chicken')",0
4756,"('Gobhi Paratha', 'Hyderabadi Keema Biryani')",0
4757,"('Gobhi Paratha', 'Butter Khichdhi')",1
4758,"('Gobhi Paratha', 'Hyderabadi Chicken Tikka Biryani')",0
4759,"('Gobhi Paratha', 'Paneer Punjabi')",0
4760,"('Gobhi Paratha', 'cheese Chutney')",0
4761,"('Gobhi Paratha', 'Chicken Lollypop (6 pc)')",0
4762,"('Gobhi Paratha', 'Rayalaseema Kodi Kura')",0
4763,"('Gobhi Paratha', 'Mutter Paneer')",1
4764,"('Gobhi Paratha', 'Chicken Roast')",0
4765,"('Gobhi Paratha', 'Chicken Fry')",2
4766,"('Gobhi Paratha', 'Paneer Tikka')",1
4767,"('Gobhi Paratha', 'Chicken Leg Afgani 2 pc')",0
4768,"('Gobhi Paratha', 'Rumali Roti')",0
4769,"('Gobhi Paratha', 'Tandoori Chicken Kali Mirch')",0
4770,"('Gobhi Paratha', 'Chicken Leg Malai 2pc')",0
4771,"('Gobhi Paratha', 'Veg Roll')",0
4772,"('Gobhi Paratha', 'Benjo')",0
4773,"('Gobhi Paratha', 'Butter Milk')",1
4774,"('Gobhi Paratha', 'Cold Coffee With Ice Cream')",0
4775,"('Gobhi Paratha', 'Egg Roll')",0
4776,"('Gobhi Paratha', 'Cheese maggi')",0
4777,"('Gobhi Paratha', 'Mix Veg')",0
4778,"('Gobhi Paratha', 'Bread Omlette')",0
4779,"('Gobhi Paratha', 'Hakka Noodles')",0
4780,"('Gobhi Paratha', 'Chicken Pudina Tikka')",0
4781,"('Gobhi Paratha', 'Bhuna Chicken')",0
4782,"('Gobhi Paratha', 'Bread Butter Toast')",0
4783,"('Gobhi Paratha', 'Butter Cheese maggi')",0
4784,"('Gobhi Paratha', 'plain maggi')",0
4785,"('Gobhi Paratha', 'Choclate Shake')",0
4786,"('Gobhi Paratha', 'Vegetable Mayo cheese')",0
4787,"('Gobhi Paratha', 'Chilly Chicken')",1
4788,"('Gobhi Paratha', 'Tandoori Malai Chicken')",0
4789,"('Gobhi Paratha', 'Aloo Muttor')",0
4790,"('Gobhi Paratha', 'Fish Finger')",0
4791,"('Gobhi Paratha', 'Mix Paratha')",6
4792,"('Gobhi Paratha', 'Kaju curry')",0
4793,"('Gobhi Paratha', 'Masala')",4
4794,"('Gobhi Paratha', 'Vegetable')",1
4795,"('Gobhi Paratha', 'Paneer Handi')",0
4796,"('Gobhi Paratha', 'Bhindi masala')",1
4797,"('Gobhi Paratha', 'Muttor Pulav')",1
4798,"('Gobhi Paratha', 'Vegetable Maggi')",0
4799,"('Gobhi Paratha', 'Lassi')",0
4800,"('Gobhi Paratha', 'Boiled Egg')",0
4801,"('Gobhi Paratha', 'Vegetable Chesse Maggi')",1
4802,"('Gobhi Paratha', 'Chicken Hot n Sour')",0
4803,"('Gobhi Paratha', 'Chicken Soup')",0
4804,"('Gobhi Paratha', 'Veg Raita')",1
4805,"('Gobhi Paratha', 'Chicken Monchow')",0
4806,"('Gobhi Paratha', 'Boiled Fry')",0
4807,"('Gobhi Paratha', 'Punjabi Salad')",0
4808,"('Gobhi Paratha', 'Tandoori Chicken Pahadi')",0
4809,"('Gobhi Paratha', 'Fish Tikka Masala')",0
4810,"('Gobhi Paratha', 'chicken masala full')",0
4811,"('Gobhi Paratha', 'Hyderabadi Chicken Dum Biryani')",0
4812,"('Gobhi Paratha', 'Veg Roll & Biryani Combo')",0
4813,"('Gobhi Paratha', 'Vegetable cheese')",0
4814,"('Gobhi Paratha', 'Veg Platter')",0
4815,"('Gobhi Paratha', 'Chicken Reshmi Kebab')",0
4816,"('Gobhi Paratha', 'Vegetable Cheese Half')",0
4817,"('Gobhi Paratha', 'Curd')",1
4818,"('Gobhi Paratha', 'Chicken Clear Soup')",0
4819,"('Gobhi Paratha', 'Palak Corn')",0
4820,"('Gobhi Paratha', 'Bread butter cheese')",0
4821,"('Gobhi Paratha', 'Green Tea')",0
4822,"('Gobhi Paratha', 'egg masala')",0
4823,"('Gobhi Paratha', 'Palak Paneer')",0
4824,"('Gobhi Paratha', 'Masala Cheese Half')",0
4825,"('Gobhi Paratha', 'Egg Boiled Fry')",0
4826,"('Gobhi Paratha', 'muttor paneer')",0
4827,"('Gobhi Paratha', 'Veg Monchow')",0
4828,"('Gobhi Paratha', 'Veg Soup')",0
4829,"('Gobhi Paratha', 'Singapuri Noodles')",0
4830,"('Gobhi Paratha', 'Veg Jalfrezi')",0
4831,"('Gobhi Paratha', 'Veg Lemon Coriander')",0
4832,"('Gobhi Paratha', 'Shimla cheese Paneer Half')",0
4833,"('Gobhi Paratha', 'Bati')",0
4834,"('Gobhi Paratha', 'Masala Mayo Cheese Half')",0
4835,"('Gobhi Paratha', 'Mushroom Burger')",0
4836,"('Gobhi Paratha', 'Paneer Bhurji')",0
4837,"('Gobhi Paratha', 'Peanut chaat')",0
4838,"('Gobhi Paratha', 'Mutton Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
4839,"('Gobhi Paratha', 'Keema Kaleji')",0
4840,"('Gobhi Paratha', 'Chicken Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
4841,"('Gobhi Paratha', 'Egg Curry [2 Egg] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
4842,"('Gobhi Paratha', 'Dal Tadka with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
4843,"('Gobhi Paratha', 'Panner Butter Masala with 3 Whole Wheat Tandoori Roti [Serves 1')",0
4844,"('Gobhi Paratha', 'Chicken Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
4845,"('Gobhi Paratha', 'Chicken Rara [8 Piece]')",0
4846,"('Gobhi Paratha', 'Veg Chilly Garlic Noodles')",0
4847,"('Gobhi Paratha', 'Sev Tamatar with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
4848,"('Gobhi Paratha', 'Mutton Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
4849,"('Gobhi Paratha', 'Paneer Lababdaar')",0
4850,"('Paneer Paratha', 'Plain Rice Full')",0
4851,"('Paneer Paratha', 'Jeera Rice Full')",0
4852,"('Paneer Paratha', 'Tadka Khichdi')",0
4853,"('Paneer Paratha', 'Egg Biryani')",2
4854,"('Paneer Paratha', 'Paneer Roll')",2
4855,"('Paneer Paratha', 'Chicken Roll')",1
4856,"('Paneer Paratha', 'Veg Manchurian')",0
4857,"('Paneer Paratha', 'Chicken Manchurian')",0
4858,"('Paneer Paratha', 'Fried Rice')",1
4859,"('Paneer Paratha', 'Egg Fried Rice')",1
4860,"('Paneer Paratha', 'Chicken Fried Rice')",0
4861,"('Paneer Paratha', 'Green Salad')",0
4862,"('Paneer Paratha', 'Kachumber Salad')",1
4863,"('Paneer Paratha', 'Roasted Papad')",0
4864,"('Paneer Paratha', 'Fry Papad')",0
4865,"('Paneer Paratha', 'Masala Papad')",0
4866,"('Paneer Paratha', 'Hyderabadi Mutton Dum Biryani')",1
4867,"('Paneer Paratha', 'Mutton Bhuna')",1
4868,"('Paneer Paratha', 'Tandoori Roti')",10
4869,"('Paneer Paratha', 'Bhel')",0
4870,"('Paneer Paratha', 'Cheese Chutney Half')",0
4871,"('Paneer Paratha', 'Cold Drink')",1
4872,"('Paneer Paratha', 'Cold Drink s')",0
4873,"('Paneer Paratha', 'Hot Coffee')",0
4874,"('Paneer Paratha', 'Masala Cheese Maggi')",0
4875,"('Paneer Paratha', 'Tomato Soup')",1
4876,"('Paneer Paratha', 'water bottle')",1
4877,"('Paneer Paratha', 'Chicken Nilgir')",0
4878,"('Paneer Paratha', 'Lachchha Paratha')",5
4879,"('Paneer Paratha', 'Hyderabadi Chicken Fry Piece Biryani')",5
4880,"('Paneer Paratha', 'Chicken Chettinad')",1
4881,"('Paneer Paratha', 'Chicken Home Style')",1
4882,"('Paneer Paratha', 'Chicken Tikka')",1
4883,"('Paneer Paratha', 'Fish Curry')",1
4884,"('Paneer Paratha', 'Plain Rice')",0
4885,"('Paneer Paratha', 'Chicken Handi')",3
4886,"('Paneer Paratha', 'Chicken Curry')",4
4887,"('Paneer Paratha', 'Tandoori Roti Butter')",7
4888,"('Paneer Paratha', 'Butter nan')",3
4889,"('Paneer Paratha', 'Mutton Curry')",2
4890,"('Paneer Paratha', 'Veg Noodles')",0
4891,"('Paneer Paratha', 'Dhaniya Chicken')",1
4892,"('Paneer Paratha', 'Tandoori Chicken')",3
4893,"('Paneer Paratha', 'Chicken Palak')",0
4894,"('Paneer Paratha', 'Chicken Garlic Tikka')",0
4895,"('Paneer Paratha', 'Butter maggi')",0
4896,"('Paneer Paratha', 'Tandoori Chicken Afgani')",0
4897,"('Paneer Paratha', 'Kadhai Paneer')",0
4898,"('Paneer Paratha', 'Butter Chicken')",3
4899,"('Paneer Paratha', 'Chicken Amritsari Tikka')",0
4900,"('Paneer Paratha', 'Chicken masala')",0
4901,"('Paneer Paratha', 'Omlette')",0
4902,"('Paneer Paratha', 'Kadhai Chicken')",3
4903,"('Paneer Paratha', 'Tawa Roti')",4
4904,"('Paneer Paratha', 'Chicken Tikka Masala')",1
4905,"('Paneer Paratha', 'Jeera Rice')",1
4906,"('Paneer Paratha', 'muttor Mushroom')",0
4907,"('Paneer Paratha', 'Fish Fry')",1
4908,"('Paneer Paratha', 'Garlic Nan')",3
4909,"('Paneer Paratha', 'Keema Masala')",0
4910,"('Paneer Paratha', 'Mutton Bati')",0
4911,"('Paneer Paratha', 'Dal tadhka')",1
4912,"('Paneer Paratha', 'Veg Biryani')",4
4913,"('Paneer Paratha', 'Chicken Malai Tikka')",0
4914,"('Paneer Paratha', 'Egg Curry')",5
4915,"('Paneer Paratha', 'Chicken Afghani Tikka')",0
4916,"('Paneer Paratha', 'Butter Tawa Roti')",2
4917,"('Paneer Paratha', 'Mutton Home Style')",0
4918,"('Paneer Paratha', 'Masala Cheese')",0
4919,"('Paneer Paratha', 'Veg Hot n Sour')",0
4920,"('Paneer Paratha', 'rajma rice')",1
4921,"('Paneer Paratha', 'Masala Maggi')",1
4922,"('Paneer Paratha', 'chole rice')",1
4923,"('Paneer Paratha', 'Chicken Seekh Kebab')",0
4924,"('Paneer Paratha', 'Plain nan')",0
4925,"('Paneer Paratha', 'Mutton Rogan Josh')",1
4926,"('Paneer Paratha', 'Tea')",0
4927,"('Paneer Paratha', 'Onion salad')",1
4928,"('Paneer Paratha', 'Fish Tikka')",0
4929,"('Paneer Paratha', 'Kaju chicken')",0
4930,"('Paneer Paratha', 'Veg pulav')",2
4931,"('Paneer Paratha', 'Chicken Pahadi Tikka')",0
4932,"('Paneer Paratha', 'Chilly Paneer')",2
4933,"('Paneer Paratha', 'Cold Coffee')",0
4934,"('Paneer Paratha', 'Mutton Seekh Kebab')",1
4935,"('Paneer Paratha', 'Chicken Kolhapuri')",0
4936,"('Paneer Paratha', 'Tandoori Garlic Chicken')",0
4937,"('Paneer Paratha', 'Hyderabadi Keema Biryani')",0
4938,"('Paneer Paratha', 'Butter Khichdhi')",1
4939,"('Paneer Paratha', 'Hyderabadi Chicken Tikka Biryani')",0
4940,"('Paneer Paratha', 'Paneer Punjabi')",0
4941,"('Paneer Paratha', 'cheese Chutney')",0
4942,"('Paneer Paratha', 'Chicken Lollypop (6 pc)')",0
4943,"('Paneer Paratha', 'Rayalaseema Kodi Kura')",0
4944,"('Paneer Paratha', 'Mutter Paneer')",0
4945,"('Paneer Paratha', 'Chicken Roast')",1
4946,"('Paneer Paratha', 'Chicken Fry')",5
4947,"('Paneer Paratha', 'Paneer Tikka')",0
4948,"('Paneer Paratha', 'Chicken Leg Afgani 2 pc')",0
4949,"('Paneer Paratha', 'Rumali Roti')",0
4950,"('Paneer Paratha', 'Tandoori Chicken Kali Mirch')",0
4951,"('Paneer Paratha', 'Chicken Leg Malai 2pc')",0
4952,"('Paneer Paratha', 'Veg Roll')",1
4953,"('Paneer Paratha', 'Benjo')",1
4954,"('Paneer Paratha', 'Butter Milk')",1
4955,"('Paneer Paratha', 'Cold Coffee With Ice Cream')",0
4956,"('Paneer Paratha', 'Egg Roll')",1
4957,"('Paneer Paratha', 'Cheese maggi')",0
4958,"('Paneer Paratha', 'Mix Veg')",2
4959,"('Paneer Paratha', 'Bread Omlette')",0
4960,"('Paneer Paratha', 'Hakka Noodles')",0
4961,"('Paneer Paratha', 'Chicken Pudina Tikka')",0
4962,"('Paneer Paratha', 'Bhuna Chicken')",0
4963,"('Paneer Paratha', 'Bread Butter Toast')",0
4964,"('Paneer Paratha', 'Butter Cheese maggi')",0
4965,"('Paneer Paratha', 'plain maggi')",0
4966,"('Paneer Paratha', 'Choclate Shake')",0
4967,"('Paneer Paratha', 'Vegetable Mayo cheese')",0
4968,"('Paneer Paratha', 'Chilly Chicken')",0
4969,"('Paneer Paratha', 'Tandoori Malai Chicken')",0
4970,"('Paneer Paratha', 'Aloo Muttor')",0
4971,"('Paneer Paratha', 'Fish Finger')",0
4972,"('Paneer Paratha', 'Mix Paratha')",3
4973,"('Paneer Paratha', 'Kaju curry')",0
4974,"('Paneer Paratha', 'Masala')",3
4975,"('Paneer Paratha', 'Vegetable')",1
4976,"('Paneer Paratha', 'Paneer Handi')",0
4977,"('Paneer Paratha', 'Bhindi masala')",1
4978,"('Paneer Paratha', 'Muttor Pulav')",1
4979,"('Paneer Paratha', 'Vegetable Maggi')",1
4980,"('Paneer Paratha', 'Lassi')",0
4981,"('Paneer Paratha', 'Boiled Egg')",0
4982,"('Paneer Paratha', 'Vegetable Chesse Maggi')",0
4983,"('Paneer Paratha', 'Chicken Hot n Sour')",0
4984,"('Paneer Paratha', 'Chicken Soup')",0
4985,"('Paneer Paratha', 'Veg Raita')",1
4986,"('Paneer Paratha', 'Chicken Monchow')",0
4987,"('Paneer Paratha', 'Boiled Fry')",0
4988,"('Paneer Paratha', 'Punjabi Salad')",1
4989,"('Paneer Paratha', 'Tandoori Chicken Pahadi')",0
4990,"('Paneer Paratha', 'Fish Tikka Masala')",0
4991,"('Paneer Paratha', 'chicken masala full')",0
4992,"('Paneer Paratha', 'Hyderabadi Chicken Dum Biryani')",0
4993,"('Paneer Paratha', 'Veg Roll & Biryani Combo')",0
4994,"('Paneer Paratha', 'Vegetable cheese')",0
4995,"('Paneer Paratha', 'Veg Platter')",0
4996,"('Paneer Paratha', 'Chicken Reshmi Kebab')",0
4997,"('Paneer Paratha', 'Vegetable Cheese Half')",0
4998,"('Paneer Paratha', 'Curd')",5
4999,"('Paneer Paratha', 'Chicken Clear Soup')",0
5000,"('Paneer Paratha', 'Palak Corn')",0
5001,"('Paneer Paratha', 'Bread butter cheese')",0
5002,"('Paneer Paratha', 'Green Tea')",0
5003,"('Paneer Paratha', 'egg masala')",0
5004,"('Paneer Paratha', 'Palak Paneer')",0
5005,"('Paneer Paratha', 'Masala Cheese Half')",0
5006,"('Paneer Paratha', 'Egg Boiled Fry')",0
5007,"('Paneer Paratha', 'muttor paneer')",0
5008,"('Paneer Paratha', 'Veg Monchow')",0
5009,"('Paneer Paratha', 'Veg Soup')",0
5010,"('Paneer Paratha', 'Singapuri Noodles')",0
5011,"('Paneer Paratha', 'Veg Jalfrezi')",0
5012,"('Paneer Paratha', 'Veg Lemon Coriander')",0
5013,"('Paneer Paratha', 'Shimla cheese Paneer Half')",0
5014,"('Paneer Paratha', 'Bati')",0
5015,"('Paneer Paratha', 'Masala Mayo Cheese Half')",0
5016,"('Paneer Paratha', 'Mushroom Burger')",0
5017,"('Paneer Paratha', 'Paneer Bhurji')",0
5018,"('Paneer Paratha', 'Peanut chaat')",0
5019,"('Paneer Paratha', 'Mutton Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",1
5020,"('Paneer Paratha', 'Keema Kaleji')",0
5021,"('Paneer Paratha', 'Chicken Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
5022,"('Paneer Paratha', 'Egg Curry [2 Egg] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
5023,"('Paneer Paratha', 'Dal Tadka with 3 Whole Wheat Tandoori Roti [Serves 1]')",1
5024,"('Paneer Paratha', 'Panner Butter Masala with 3 Whole Wheat Tandoori Roti [Serves 1')",1
5025,"('Paneer Paratha', 'Chicken Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
5026,"('Paneer Paratha', 'Chicken Rara [8 Piece]')",0
5027,"('Paneer Paratha', 'Veg Chilly Garlic Noodles')",0
5028,"('Paneer Paratha', 'Sev Tamatar with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
5029,"('Paneer Paratha', 'Mutton Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
5030,"('Paneer Paratha', 'Paneer Lababdaar')",0
5031,"('Plain Rice Full', 'Jeera Rice Full')",2
5032,"('Plain Rice Full', 'Tadka Khichdi')",0
5033,"('Plain Rice Full', 'Egg Biryani')",0
5034,"('Plain Rice Full', 'Paneer Roll')",0
5035,"('Plain Rice Full', 'Chicken Roll')",0
5036,"('Plain Rice Full', 'Veg Manchurian')",0
5037,"('Plain Rice Full', 'Chicken Manchurian')",0
5038,"('Plain Rice Full', 'Fried Rice')",1
5039,"('Plain Rice Full', 'Egg Fried Rice')",0
5040,"('Plain Rice Full', 'Chicken Fried Rice')",0
5041,"('Plain Rice Full', 'Green Salad')",0
5042,"('Plain Rice Full', 'Kachumber Salad')",0
5043,"('Plain Rice Full', 'Roasted Papad')",1
5044,"('Plain Rice Full', 'Fry Papad')",0
5045,"('Plain Rice Full', 'Masala Papad')",0
5046,"('Plain Rice Full', 'Hyderabadi Mutton Dum Biryani')",0
5047,"('Plain Rice Full', 'Mutton Bhuna')",0
5048,"('Plain Rice Full', 'Tandoori Roti')",5
5049,"('Plain Rice Full', 'Bhel')",0
5050,"('Plain Rice Full', 'Cheese Chutney Half')",0
5051,"('Plain Rice Full', 'Cold Drink')",4
5052,"('Plain Rice Full', 'Cold Drink s')",3
5053,"('Plain Rice Full', 'Hot Coffee')",0
5054,"('Plain Rice Full', 'Masala Cheese Maggi')",0
5055,"('Plain Rice Full', 'Tomato Soup')",0
5056,"('Plain Rice Full', 'water bottle')",4
5057,"('Plain Rice Full', 'Chicken Nilgir')",0
5058,"('Plain Rice Full', 'Lachchha Paratha')",1
5059,"('Plain Rice Full', 'Hyderabadi Chicken Fry Piece Biryani')",2
5060,"('Plain Rice Full', 'Chicken Chettinad')",0
5061,"('Plain Rice Full', 'Chicken Home Style')",3
5062,"('Plain Rice Full', 'Chicken Tikka')",2
5063,"('Plain Rice Full', 'Fish Curry')",0
5064,"('Plain Rice Full', 'Plain Rice')",19
5065,"('Plain Rice Full', 'Chicken Handi')",1
5066,"('Plain Rice Full', 'Chicken Curry')",1
5067,"('Plain Rice Full', 'Tandoori Roti Butter')",4
5068,"('Plain Rice Full', 'Butter nan')",3
5069,"('Plain Rice Full', 'Mutton Curry')",2
5070,"('Plain Rice Full', 'Veg Noodles')",0
5071,"('Plain Rice Full', 'Dhaniya Chicken')",0
5072,"('Plain Rice Full', 'Tandoori Chicken')",1
5073,"('Plain Rice Full', 'Chicken Palak')",0
5074,"('Plain Rice Full', 'Chicken Garlic Tikka')",1
5075,"('Plain Rice Full', 'Butter maggi')",0
5076,"('Plain Rice Full', 'Tandoori Chicken Afgani')",0
5077,"('Plain Rice Full', 'Kadhai Paneer')",0
5078,"('Plain Rice Full', 'Butter Chicken')",3
5079,"('Plain Rice Full', 'Chicken Amritsari Tikka')",0
5080,"('Plain Rice Full', 'Chicken masala')",0
5081,"('Plain Rice Full', 'Omlette')",0
5082,"('Plain Rice Full', 'Kadhai Chicken')",1
5083,"('Plain Rice Full', 'Tawa Roti')",2
5084,"('Plain Rice Full', 'Chicken Tikka Masala')",1
5085,"('Plain Rice Full', 'Jeera Rice')",2
5086,"('Plain Rice Full', 'muttor Mushroom')",0
5087,"('Plain Rice Full', 'Fish Fry')",0
5088,"('Plain Rice Full', 'Garlic Nan')",2
5089,"('Plain Rice Full', 'Keema Masala')",0
5090,"('Plain Rice Full', 'Mutton Bati')",0
5091,"('Plain Rice Full', 'Dal tadhka')",4
5092,"('Plain Rice Full', 'Veg Biryani')",0
5093,"('Plain Rice Full', 'Chicken Malai Tikka')",1
5094,"('Plain Rice Full', 'Egg Curry')",1
5095,"('Plain Rice Full', 'Chicken Afghani Tikka')",0
5096,"('Plain Rice Full', 'Butter Tawa Roti')",1
5097,"('Plain Rice Full', 'Mutton Home Style')",0
5098,"('Plain Rice Full', 'Masala Cheese')",0
